customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,service_adoption_score,tenure_bins,gender_Female,gender_Male,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
4097-YODCF,0,0,1,0.06430268518835193,1,1,1.2964368519347298,0.5237649706710042,0,6,3,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
9715-WZCLW,0,1,1,1.5718292524118322,1,1,1.0770499256955504,2.0414517733605075,0,5,2,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
9786-YWNHU,0,1,1,1.24587756220135,1,0,-0.041490993690569876,0.7637712557474837,0,5,2,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True
6407-GSJNL,0,0,0,0.7569500268856267,1,0,-1.3245721077560746,-0.43890729777913995,0,2,2,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
6005-OBZPH,1,0,0,-0.26164900502213034,1,1,0.8094643565704907,-0.00257234200590778,1,4,3,True,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
4049-ZPALD,0,1,0,1.2866215234776603,1,1,1.1368827237607813,1.8054161805003666,0,5,2,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False
7932-WPTDS,1,1,0,-1.2802480369298874,0,1,-1.3295581742615106,-0.9965689601627248,1,0,1,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
3733-UOCWF,1,1,0,1.1643896396487294,1,1,0.6897987604400287,1.3095208414820523,0,4,2,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False
6833-JMZYP,0,0,0,-0.7098325790615434,1,1,0.9706805069129179,-0.3431694965629707,0,4,3,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False
2722-VOJQL,0,0,0,1.2866215234776603,1,1,1.3579316721684396,2.038363457192244,1,6,2,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
1310-QRITU,0,0,0,-0.5876006952326126,1,1,-0.48192686833740767,-0.6043528067932573,0,2,3,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
8961-QDZZJ,0,1,1,1.0014137945434884,1,1,1.0039209502824906,1.4348182403087437,0,4,2,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
9715-SBVSU,0,1,1,-0.7505765403378537,1,1,-0.11295794693515106,-0.6475892331489466,0,4,3,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False
8490-BXHEO,1,0,0,-0.5876006952326126,1,1,0.5235965435921655,-0.3846411708225094,0,3,3,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
7173-TETGO,1,1,0,1.6125732136881425,1,0,0.45545363468454153,1.464377837919266,0,3,2,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False
7929-SKFGK,0,1,0,1.5310852911355222,1,0,1.6454615073152428,2.6299965974267274,0,8,2,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
2300-RQGOI,0,0,0,0.22727853029359305,1,0,-1.4874502802669807,-0.6802371469277324,0,1,3,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
3563-SVYLG,0,1,1,1.4495973685829016,1,0,-0.07140739272318523,0.9230401324250741,0,5,2,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False
5228-EXCET,0,0,0,-0.791320501614164,1,1,0.5335686766030371,-0.5624399445096809,1,2,3,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
6435-VWCCY,1,1,0,1.3273654847539706,1,1,0.9274679305324735,1.6258526547170447,0,5,2,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False
4998-IKFSE,0,0,0,-0.09867315991688919,1,0,1.1850813666466615,0.3587606496809245,0,5,3,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
8630-QSGXK,0,1,0,0.7569500268856267,1,1,0.34576017156495187,0.7139170090312298,0,5,2,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
2455-USLMV,0,0,0,-0.05792919864057891,1,1,0.6632064057443707,0.14566683407074135,0,4,3,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
7394-FKDNK,0,1,0,-0.9542963467194051,1,0,0.8194364895813623,-0.6308240882355161,1,3,1,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
9488-FVZCC,0,1,1,1.6125732136881425,1,1,0.4886940780541142,1.4904079313374872,0,7,2,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False
6331-LWDTQ,0,0,0,-0.9135523854430948,1,1,0.24437681928775531,-0.6568541816537372,1,4,1,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False
5995-WWKKG,0,0,0,0.18653456901728277,1,1,-1.495760391109374,-0.7005317960334642,0,1,3,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1597-FZREH,0,0,0,-1.2395040756535771,1,0,0.38564870360843917,-0.9365673888936049,1,5,1,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False
7879-CGSFV,0,0,0,0.9199258719908678,1,1,1.2000395661629695,1.4423184367173838,0,5,2,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
9921-EZKBY,0,0,1,0.02355872391204165,1,1,1.0138930832933621,0.43773330598366317,0,5,3,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
7432-FFVAR,0,1,1,0.5532302205040753,1,0,0.8692971546357213,0.8617149970838412,0,4,3,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False
7246-ZGQDF,0,0,1,-1.2802480369298874,1,0,-0.3423170061852024,-0.9833333194415954,0,3,1,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
7000-WCEVQ,1,0,0,-0.506112772679992,1,1,-0.10630985826123643,-0.4892027325194316,1,3,3,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
0727-IWKVK,0,1,0,-0.9542963467194051,1,1,0.5019902554019434,-0.6802371469277324,1,3,1,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
5959-BELXA,1,0,0,-0.01718523736426863,1,1,1.0421474601574994,0.32478917183002576,1,4,3,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False
4456-RHSNB,0,1,1,-0.5468567339563023,1,1,-0.5051951786961084,-0.5827345936154126,0,2,3,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
3512-IZIKN,0,1,0,1.5310852911355222,1,0,0.016679782206182287,1.0924563336555302,1,5,2,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False
2481-SBOYW,0,0,1,1.1643896396487294,1,1,-1.322910085587596,-0.34625781273123424,0,2,2,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
7109-MFBYV,0,0,0,-0.26164900502213034,1,0,-0.6431430186798349,-0.4631726391012105,0,1,3,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1833-TCXKK,0,1,0,0.512486259227765,1,1,1.427736603244542,1.1467224606121607,0,6,3,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False
1832-PEUTS,0,1,1,1.2051336009250397,1,1,0.8078023344020117,1.3801109253280757,0,4,2,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False
6141-OOXUQ,0,0,0,-1.2802480369298874,1,0,-1.5007464576148097,-0.998774900282913,1,1,1,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
8660-BUETV,0,0,0,-1.1987601143772668,1,0,-0.6664113290385358,-0.9418616451820566,0,1,1,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0580-PIQHM,0,1,1,0.3495104141225239,1,1,1.2233078765216698,0.7267114617283215,0,6,3,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False
5696-CEIQJ,0,1,1,1.4088534073065913,1,0,1.2748305637445079,2.034833952999943,0,6,2,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
7503-ZGUZJ,0,0,0,-1.2802480369298874,1,1,0.6598823614074136,-0.970097678720466,1,3,1,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True
1696-HXOWK,0,1,0,1.5718292524118322,1,0,1.025527238472713,2.0176276200624748,0,5,2,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True
3026-ATZYV,0,1,1,0.18653456901728277,1,0,0.3424361272279943,0.16552029515243544,0,5,3,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False
4012-YCFAI,0,1,0,1.1236456783724194,1,1,-0.1146199691036296,0.6543566257861475,0,4,2,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True
2506-TNFCO,1,1,0,-1.2802480369298874,1,1,0.1579516665268661,-0.9767154990810307,1,1,1,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
9970-QBCDA,0,0,0,-1.076528230548336,1,0,-1.499084435446331,-0.950244217638772,0,1,1,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False
8718-PTMEZ,0,0,0,-0.791320501614164,0,1,-1.1218054032016815,-0.854065228398565,1,1,3,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
9496-IVVRP,0,1,1,-0.8728084241667845,1,0,-0.4586585579787067,-0.7508272307737558,0,2,1,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
